id,fecha_publicacion,precio_cop,area_m2,habitaciones,banos,barrio,direccion,ciudad,lat,lon,tipo_propiedad
268687,2025-05-25,564000000,95,2,2,San Bosco,Carrera 12 #78-27,Cali,3.460054,-76.495557,Apartamento
374134,2025-05-25,345948000,68,3,1,Granada,  Calle 18 #25-19 ,Santiago de Cali,3.40736,-76.489322,  Apartamento 
431092,2025-05-25,202984000,111,3,2,San Antonio,Carrera 82 #52-15,Santiago de Cali,3.40223,-76.532959,Casa
180398,2025-05-26,235551000,94,3,2,  San  Antonio ,  Avenida 21 #35-48 ,Cali,3.47322,-76.536765,Apartamento
581926,2025-05-26,319546000,31,5,1,La Flora,  Carrera 91 #45-6 ,Cali,3.454887,-76.496266,Apartaestudio
366042,2025-05-26,240079000,138,2,1,La Flora,Carrera 72 #104-3,Cali,3.42229,-76.557616,Apartaestudio
167965,2025-05-26,209064000,134,3,2,San Antonio,  Avenida 12 #60-14 ,Cali,3.445325,-76.490079,Apartamento
409465,2025-05-26,533156000,84,1,3,Ciudad  Jardín,  Transversal 104 #31-14 ,  Cali ,3.43275,-76.556648,Apartaestudio
878187,2025-05-26,856430000,33,4,,San Antonio,Carrera 45 #114-8,Cali,3.401772,-76.490975,  Apartamento 
703947,2025-05-27,131723000,73,6,2,Ciudad  Jardín,Calle 102 #45-39,Cali,3.450633,-76.459607,Apartaestudio
181539,2025-05-28,466234000,29,,"","",Carrera 38 #46-54,Cali,3.380051,-76.531404,Apartaestudio
929053,2025-05-28,402969000,77,2,1,  San Judas ,Carrera 58 #98-41,Cali,3.454348,-76.54345,Apartaestudio
179163,2025-05-28,292917000,54,2,4,Ciudad  Jardín,Avenida 104 #1-34,Cali,3.388549,-76.513289,Apartamento
244399,2025-05-28,215268000,86,6,1,  San Bosco ,Transversal 79 #80-38,Santiago de Cali,3.439695,-76.539649,Casa
168625,2025-05-28,404921000,114,3,4,Centenario,  Transversal 81 #23-47 ,Cali,3.468204,-76.523211,Casa
936638,2025-05-29,243096000,60,2,1,La Flora,Calle 29 #13-1,Cali,3.418359,-76.496512,Casa
402001,2025-05-29,354098000,118,2,1,Granada,Avenida 103 #70-11,Cali,3.423478,-76.531184,Apartamento
437737,2025-05-29,938965000,67,,2,El Refugio,Calle 13 #113-32,Santiago de Cali,3.42459,-76.456606,Apartaestudio
270106,2025-05-30,731739000,91,4,1,  Centenario ,Calle 112 #56-18,Santiago de Cali,3.400383,-76.546099,Apartaestudio
407091,2025-05-30,635553000,,3,1,El Ingenio,Calle 77 #102-56,Cali,3.407435,-76.451556,  Apartamento 
315013,2025-05-30,208001000,121,3,2,  Napoles ,  Avenida 22 #61-49 ,Cali,3.429456,-76.497258,  Casa 
519757,2025-05-30,222263000,77,1,1,Santa Mónica,Calle 106 #44-24,Cali,3.406778,-76.546918,Apartaestudio
787481,2025-05-30,388866000,70,1,3,San  Antonio,  Avenida 119 #111-40 ,Cali,3.469504,-76.461116,Apartamento
685788,2025-05-30,401898000,54,5,2,Granada,Transversal 112 #82-23,Santiago de Cali,3.433474,-76.503137,Apartaestudio
351658,2025-05-31,327126000,69,1,1,San Bosco,  Avenida 107 #44-22 ,Cali,3.466052,-76.499034,Apartaestudio
781556,2025-05-31,291179000,125,4,2,,Transversal 77 #2-43,Cali,3.39618,-76.513652,Apartaestudio
244384,2025-05-31,468459000,41,1,2,El Ingenio,Carrera 96 #27-32,Santiago de Cali,3.438714,-76.541737,Casa
848073,2025-05-31,454682000,42,1,1,La Flora,Transversal 16 #81-20,Cali,3.426054,-76.538079,Apartamento
541323,2025-06-01,338195000,71,1,,San  Antonio,Transversal 111 #51-40,Cali,3.391596,-76.452687,Casa
311168,2025-06-01,502752000,96,5,3,El Ingenio,,Cali,3.469533,-76.514901,Apartaestudio
626852,2025-06-01,652374000,110,5,3,Pance,Avenida 45 #38-43,Santiago de Cali,3.389563,-76.5594,Casa
274917,2025-06-01,214225000,154,5,4,Napoles,Avenida 32 #101-53,Cali,3.489092,-76.536117,  Apartamento 
311168,2025-06-01,502752000,96,5,3,El Ingenio,,Cali,3.469533,-76.514901,Apartaestudio
205955,2025-06-02,331113000,70,2,2,Granada,Transversal 79 #27-60,Cali,3.424984,-76.508481,Casa
921607,2025-06-02,446942000,74,"",1,Tequendama,Transversal 38 #108-53,Santiago de Cali,3.475492,-76.457707,Apartamento
793858,2025-06-02,834721000,79,3,1,Ciudad  Jardín,Transversal 82 #12-48,Cali,3.396858,-76.494869,Apartamento
352354,2025-06-02,167511000,106,1,3,Ciudad  Jardín,Calle 94 #76-33,Cali,3.423697,-76.467517,  Casa 
193446,2025-06-03,276099000,85,1,1,Napoles,Carrera 58 #38-28,Cali,3.467882,-76.510194,Apartamento
214221,2025-06-03,357381000,91,6,2,San Fernando,Transversal 23 #56-39,Cali,3.462122,-76.480566,Casa
341587,2025-06-03,155377000,56,6,1,San Bosco,Carrera 25 #73-27,Cali,3.485224,-76.553818,Casa
506827,2025-06-03,674068000,90,2,1,Ciudad  Jardín,Carrera 3 #99-59,Cali,3.442639,-76.529255,Apartamento
555713,2025-06-03,234661000,127,6,1,  Centenario ,  Calle 108 #45-45 ,Santiago de Cali,3.459344,-76.564686,  Apartamento 
555768,2025-06-03,190874000,89,"",2,Pance,Avenida 78 #34-59,Cali,3.382871,-76.490999,Apartamento
778589,2025-06-03,282758000,36,5,2,  San Judas ,Calle 91 #113-2,Cali,3.387213,-76.523684,Casa
703088,2025-06-04,321046000,113,4,3,El Ingenio,  Avenida 5 #94-23 ,Cali,3.419963,-76.509863,Apartaestudio
389820,2025-06-04,324589000,91,2,1,San Bosco,Calle 58 #75-6,Cali,3.478023,-76.502529,Casa
189692,2025-06-04,969803000,139,5,3,Centenario,Transversal 8 #21-45,Cali,3.474319,-76.533734,Apartamento
533607,2025-06-04,235289000,118,2,1,El Refugio,Calle 82 #35-57,Cali,3.402416,-76.46172,Apartamento
802463,2025-06-05,269203000,65,2,2,Granada,Avenida 59 #14-25,Cali,3.43891,-76.454815,Casa
700630,2025-06-05,520458000,114,"",3,Napoles,Calle 11 #107-10,Cali,3.448824,-76.450042,  Casa 
699860,2025-06-06,306958000,89,1,2,Napoles,  Transversal 28 #26-39 ,Santiago de Cali,3.423548,-76.561599,  Apartamento 
792355,2025-06-06,"",94,3,1,  San Antonio ,  Calle 70 #77-9 ,Santiago de Cali,3.41457,-76.566747,Casa
982185,2025-06-06,638967000,90,4,2,Pance,Calle 107 #47-40,  Cali ,3.444565,-76.554667,Casa
891831,2025-06-06,219038000,110,2,2,San Bosco,Calle 96 #20-2,Cali,3.394945,-76.532904,Apartamento
203440,2025-06-06,641101000,75,1,1,San Cayetano,Transversal 41 #69-13,Santiago de Cali,3.440203,-76.460925,Casa
765012,2025-06-06,176553000,59,5,2,El Refugio,  Transversal 103 #13-49 ,Cali,3.474783,-76.524037,Apartamento
344968,2025-06-08,320137000,138,5,2,  Granada ,Avenida 9 #48-16,Santiago de Cali,3.384345,-76.557581,Apartaestudio
830138,2025-06-08,503596000,112,5,3,El Ingenio,Transversal 38 #76-43,Cali,3.452294,-76.456433,Casa
589532,2025-06-09,255777000,181,3,3,  San  Antonio ,Calle 48 #110-42,Cali,3.396962,-76.500194,Casa
539676,2025-06-09,880901000,65,2,1,Granada,  Avenida 109 #47-44 ,Cali,3.46491,-76.544668,Casa
778010,2025-06-09,439924000,197,3,2,San Judas,Carrera 32 #12-50,  Cali ,3.441877,-76.467424,Apartamento
215850,2025-06-10,383794000,79,5,1,Pance,Calle 54 #92-53,  Cali ,3.452243,-76.498856,""
306406,2025-06-10,246657000,123,2,2,,Transversal 18 #55-22,Cali,3.424484,-76.521875,Apartamento
983963,2025-06-11,178375000,35,3,2,,Calle 11 #119-15,Cali,3.424987,-76.515242,Apartamento
624464,2025-06-11,324225000,"",3,3,San Fernando,,"",3.455978,-76.462105,Apartamento
832386,2025-06-11,491487000,60,4,4,El Ingenio,Transversal 17 #89-15,"",3.422899,-76.507427,""
179795,2025-06-11,259568000,63,6,2,Santa Mónica,  Carrera 100 #103-29 ,Cali,3.392955,-76.532064,Casa
310570,2025-06-12,240220000,81,4,4,Tequendama,Calle 35 #104-49,Cali,3.381778,-76.489292,  Casa 
350462,2025-06-12,349621000,35,6,3,  Tequendama ,  Transversal 108 #100-47 ,Cali,3.382065,-76.556741,Apartaestudio
286413,2025-06-12,275550000,76,2,2,Tequendama,  Avenida 30 #54-52 ,Cali,3.477792,-76.519314,Apartamento
536563,2025-06-12,376293000,157,1,3,El Ingenio,Avenida 50 #59-56,Cali,3.392714,-76.458123,Casa
360107,2025-06-12,149111000,142,4,1,El Ingenio,Calle 119 #95-14,Cali,3.441002,-76.466416,Apartamento
435846,2025-06-12,135196000,38,6,1,Ciudad  Jardín,  Avenida 39 #51-28 ,Cali,3.450562,-76.524673,Casa
871997,2025-06-13,149996000,36,5,1,San Cayetano,,Cali,3.398771,-76.451218,Apartaestudio
619187,2025-06-13,157880000,132,1,1,San Bosco,Carrera 34 #35-1,Cali,3.463505,-76.550254,Casa
946269,2025-06-14,498458000,83,6,1,  San  Antonio ,Carrera 61 #69-48,Santiago de Cali,3.428381,-76.466193,Apartamento
877317,2025-06-14,331324000,132,1,2,San Judas,Avenida 1 #16-23,Santiago de Cali,3.448019,-76.450641,Casa
650804,2025-06-14,325619000,37,6,2,La Flora,Calle 115 #60-49,Santiago de Cali,3.449315,-76.495869,Casa
800469,2025-06-14,357953000,80,5,3,"",Transversal 27 #85-26,  Cali ,3.425464,-76.507373,Apartamento
446677,2025-06-14,212850000,69,2,1,  San  Antonio ,Carrera 64 #56-16,  Cali ,3.410113,-76.467997,Apartaestudio
861748,2025-06-14,279727000,81,1,2,Pance,  Transversal 51 #58-43 ,Cali,3.386202,-76.471206,Casa
663720,2025-06-14,298799000,45,1,1,El Ingenio,Avenida 87 #47-35,Cali,3.473981,-76.484895,Apartamento
803084,2025-06-14,376920000,157,1,1,El Ingenio,Calle 3 #49-31,Cali,3.423142,-76.532825,Casa
803084,2025-06-14,376920000,157,1,1,El Ingenio,Calle 3 #49-31,Cali,3.423142,-76.532825,Casa
877317,2025-06-14,331324000,132,1,2,San Judas,Avenida 1 #16-23,Santiago de Cali,3.448019,-76.450641,Casa
592362,2025-06-15,493103000,43,1,,La Flora,Avenida 77 #18-31,Santiago de Cali,3.454181,-76.465179,Apartamento
928992,2025-06-15,653396000,72,6,1,Santa Mónica,Avenida 107 #56-42,Cali,3.386375,-76.554145,Apartamento
990947,2025-06-15,258227000,76,3,1,El Refugio,Avenida 49 #116-48,Cali,3.385597,-76.492553,Apartamento
645760,2025-06-15,444064000,152,3,2,El Ingenio,Transversal 7 #108-27,Santiago de Cali,3.411114,-76.529628,Apartamento
500278,2025-06-15,219642000,105,6,2,Santa Mónica,Transversal 80 #67-24,Santiago de Cali,3.469236,-76.522432,  Apartamento 
959807,2025-06-17,131856000,161,1,2,El Ingenio,Calle 44 #101-53,Cali,3.4329,-76.564,  Casa 
998188,2025-06-17,355358000,102,4,2,San Antonio,Avenida 84 #48-46,Cali,3.450561,-76.532237,Casa
389554,2025-06-17,454698000,61,1,4,San Cayetano,Transversal 116 #58-7,  Cali ,3.414229,-76.46829,Apartamento
620906,2025-06-17,"",98,6,1,  San Fernando ,Calle 91 #5-15,Santiago de Cali,3.396366,-76.569578,  Apartaestudio 
987322,2025-06-18,361243000,102,4,2,Napoles,Carrera 52 #47-45,"",3.441704,-76.52316,Apartamento
711334,2025-06-18,256099000,47,2,1,San Bosco,Carrera 40 #65-25,Cali,3.411706,-76.498621,Apartamento
822698,2025-06-18,769960000,63,1,3,San Bosco,Carrera 50 #116-49,Cali,3.486848,-76.528283,  Apartamento 
663408,2025-06-18,622922000,89,4,4,San Judas,Calle 78 #87-14,Cali,3.430751,-76.549568,  Apartamento 
173389,2025-06-18,"",112,4,4,El Refugio,Carrera 116 #115-58,Cali,3.461753,-76.513155,Apartamento
967851,2025-06-18,369629000,117,3,5,  La Flora ,Transversal 56 #110-6,Santiago de Cali,3.445031,-76.532532,Casa
918045,2025-06-18,759460000,200,3,1,El Refugio,  Avenida 68 #95-14 ,Cali,3.471497,-76.536432,Apartaestudio
718698,2025-06-18,167745000,76,5,1,  Granada ,Carrera 100 #2-38,Santiago de Cali,3.406903,-76.459406,Apartamento
755127,2025-06-18,499768000,108,"",3,Centenario,Calle 61 #64-3,Cali,3.481421,-76.517764,Apartaestudio
973485,2025-06-19,213799000,42,2,1,Tequendama,Avenida 66 #58-25,Cali,3.407109,-76.524075,  Casa 
875640,2025-06-19,399787000,99,5,1,San Antonio,Transversal 19 #40-2,Cali,3.382546,-76.475401,Casa
506991,2025-06-19,499729000,118,1,4,"",Calle 109 #30-26,Santiago de Cali,3.441059,-76.531776,Apartaestudio
762671,2025-06-19,468596000,58,5,1,Santa Mónica,Carrera 115 #42-4,Cali,3.42461,-76.568192,  Apartaestudio 
961416,2025-06-20,210395000,76,5,1,Granada,Transversal 92 #106-43,Cali,3.392906,-76.494365,Apartaestudio
441251,2025-06-20,727883000,98,2,5,San  Antonio,Transversal 73 #64-11,Cali,3.380429,-76.466367,Apartaestudio
404837,2025-06-20,232892000,91,6,1,Centenario,Transversal 3 #27-53,Cali,3.446751,-76.553021,Casa
341825,2025-06-20,239100000,155,4,3,Pance,Avenida 45 #75-13,Cali,3.477162,-76.538487,Apartaestudio
269203,2025-06-21,161576000,65,4,3,  El Refugio ,"",Cali,3.443393,-76.465379,Apartamento
650889,2025-06-21,251873000,117,1,5,San Antonio,Transversal 30 #94-36,Cali,3.40583,-76.564318,Apartaestudio
779923,2025-06-22,336907000,108,2,2,San Fernando,Carrera 11 #64-22,  Cali ,3.422237,-76.471946,Apartamento
383785,2025-06-22,360875000,72,4,,La Flora,  Carrera 47 #112-50 ,  Cali ,3.471746,-76.545031,Apartamento
694806,2025-06-22,417055000,76,2,3,Ciudad  Jardín,  Avenida 105 #73-31 ,Cali,3.467201,-76.493801,Apartaestudio
842357,2025-06-22,214609000,123,1,1,La Flora,Carrera 83 #116-20,  Cali ,3.410532,-76.476714,Apartamento
705093,2025-06-23,290060000,79,6,5,  San Fernando ,Avenida 27 #88-20,Cali,3.425176,-76.49694,Apartamento
313110,2025-06-23,287386000,66,3,4,San Antonio,  Avenida 116 #106-31 ,Cali,3.459701,-76.569298,Casa
211210,2025-06-23,261534000,79,1,2,El Refugio,Calle 96 #16-27,Santiago de Cali,3.425094,-76.493025,Apartaestudio
645675,2025-06-23,356200000,195,2,2,Centenario,Avenida 19 #26-44,Cali,3.439756,-76.504068,  Casa 
449985,2025-06-23,522438000,89,4,2,La Flora,Avenida 83 #1-16,Cali,3.484913,-76.548722,Apartaestudio
910963,2025-06-24,159437000,80,4,1,  La Flora ,Avenida 86 #32-53,Cali,3.450456,-76.482256,Casa
873644,2025-06-24,313653000,190,2,1,San Judas,Calle 19 #45-58,Cali,3.480539,-76.475854,  Apartamento 
154305,2025-06-24,381037000,94,3,2,San Fernando,Carrera 38 #65-25,Cali,3.396179,-76.491295,Casa
345658,2025-06-24,161141000,106,3,1,San Fernando,  Carrera 19 #79-32 ,  Cali ,3.422809,-76.550755,Apartamento
176535,2025-06-24,255635000,"",3,2,,Carrera 79 #94-16,Cali,3.477457,-76.460155,Apartaestudio
885233,2025-06-24,143408000,193,2,1,La Flora,  Transversal 96 #26-53 ,Santiago de Cali,3.472287,-76.553937,  Casa 
947591,2025-06-25,503688000,68,3,1,Centenario,  Avenida 49 #92-27 ,Cali,3.419099,-76.475791,Apartaestudio
513049,2025-06-25,176779000,71,6,2,Santa Mónica,Transversal 52 #26-36,Cali,3.439,-76.536856,Casa
512731,2025-06-25,407970000,146,4,1,Centenario,Transversal 38 #95-45,Santiago de Cali,3.443858,-76.498231,Apartamento
113410,2025-06-26,556846000,90,4,1,Ciudad  Jardín,  Transversal 43 #36-19 ,Cali,3.405479,-76.512839,Apartamento
792630,2025-06-26,885974000,86,5,1,  Santa Mónica ,Transversal 9 #3-56,Cali,3.404321,-76.523138,Apartamento
881901,2025-06-26,487665000,95,3,2,San Judas,Calle 104 #83-27,Cali,3.433551,-76.505987,Apartamento
149069,2025-06-26,230008000,75,2,2,Tequendama,Calle 53 #34-22,Santiago de Cali,3.484371,-76.565482,Apartamento
815142,2025-06-26,339956000,152,6,1,Napoles,Transversal 109 #46-23,Cali,3.436245,-76.532511,Casa
841865,2025-06-27,204556000,207,3,2,San Fernando,Calle 70 #89-26,Santiago de Cali,3.418478,-76.478381,Apartamento
627282,2025-06-27,583541000,115,2,2,Napoles,Carrera 71 #91-17,Cali,3.392687,-76.494719,Apartaestudio
627282,2025-06-27,583541000,115,2,2,Napoles,Carrera 71 #91-17,Cali,3.392687,-76.494719,Apartaestudio
169333,2025-06-28,188282000,86,1,1,Ciudad  Jardín,Avenida 25 #72-57,Santiago de Cali,3.425955,-76.508151,Casa
705515,2025-06-28,310219000,52,1,2,San  Antonio,Avenida 56 #89-52,Santiago de Cali,3.405685,-76.487943,Apartamento
598373,2025-06-28,245942000,121,2,1,Tequendama,Avenida 17 #109-3,Cali,3.470588,-76.46767,Apartamento
627686,2025-06-28,230984000,55,4,1,San Bosco,Transversal 101 #3-40,Cali,3.477067,-76.460184,Apartamento
369946,2025-06-29,144069000,83,2,2,  El Refugio ,Carrera 45 #16-48,Santiago de Cali,3.435253,-76.467504,Apartaestudio
771663,2025-06-29,359517000,26,3,1,San Fernando,Calle 50 #54-26,Santiago de Cali,3.382419,-76.544801,Apartamento
103515,2025-06-29,364538000,79,1,1,San Judas,Calle 86 #96-18,  Cali ,3.480758,-76.540717,Casa
881203,2025-06-29,446133000,54,1,2,San Cayetano,Calle 12 #47-31,Cali,3.468947,-76.56398,Apartamento
850154,2025-06-29,324004000,203,3,4,San Fernando,  Calle 118 #113-29 ,Cali,3.489014,-76.486183,  Apartamento 
840707,2025-06-30,246061000,115,3,4,Napoles,Transversal 93 #6-15,Cali,3.432563,-76.546812,Apartamento
669164,2025-06-30,189117000,83,1,2,Santa Mónica,Calle 36 #56-57,Cali,3.385742,-76.489,Apartaestudio
639086,2025-06-30,306692000,147,3,4,San Fernando,Transversal 51 #107-47,Cali,3.39034,-76.530341,Apartamento
177943,2025-06-30,219366000,43,2,2,San Cayetano,Transversal 14 #4-24,Cali,3.382739,-76.45684,  Casa 
955398,2025-06-30,298266000,80,5,2,San Bosco,  Calle 95 #12-57 ,Cali,3.430764,-76.509963,Casa
475039,2025-07-01,421079000,104,6,2,"",Transversal 33 #94-46,Cali,3.487008,-76.501009,  Casa 
216588,2025-07-01,305197000,70,4,1,Tequendama,Carrera 109 #115-46,Cali,3.468056,-76.558749,Apartaestudio
419910,2025-07-02,417110000,166,6,1,  Ciudad  Jardín ,Transversal 17 #57-58,Santiago de Cali,3.408294,-76.453065,Apartamento
104318,2025-07-02,428830000,120,1,1,San Judas,Calle 38 #79-26,Cali,3.39322,-76.54149,Apartamento
757944,2025-07-02,200998000,221,1,1,San Cayetano,Calle 102 #95-43,Cali,3.44839,-76.459111,Apartamento
465679,2025-07-02,358837000,21,4,1,San Antonio,Transversal 68 #25-41,Santiago de Cali,3.423042,-76.523226,  Casa 
705463,2025-07-02,290395000,112,4,1,El Refugio,Calle 49 #7-31,"",3.474468,-76.555434,Apartaestudio
860368,2025-07-03,168123000,117,3,3,Centenario,Avenida 45 #48-46,Cali,3.395471,-76.464557,Casa
507706,2025-07-03,"",113,3,1,  San Bosco ,Transversal 14 #41-51,Santiago de Cali,3.47376,-76.543075,Apartamento
822758,2025-07-03,628002000,89,2,1,El Ingenio,Calle 117 #7-32,Cali,3.387952,-76.481006,Casa
663094,2025-07-03,257558000,82,5,4,Santa Mónica,Carrera 7 #64-36,Cali,3.414487,-76.486205,Apartamento
512336,2025-07-03,241455000,188,4,3,Tequendama,Carrera 20 #114-43,Cali,3.467795,-76.466178,Casa
165234,2025-07-04,276098000,69,5,2,Pance,,Cali,3.413135,-76.482353,
227284,2025-07-04,381311000,52,3,3,El Ingenio,Avenida 79 #89-24,Santiago de Cali,3.455501,-76.532335,Casa
710915,2025-07-04,360356000,47,4,1,  Granada ,Calle 87 #17-60,Santiago de Cali,3.459904,-76.47116,  Apartamento 
133289,2025-07-04,539504000,120,1,1,El Refugio,Calle 43 #92-53,  Cali ,3.430366,-76.541934,  Casa 
850363,2025-07-04,,137,3,1,San Bosco,Avenida 104 #63-27,Santiago de Cali,3.432568,-76.514334,Casa
428071,2025-07-04,333017000,73,1,2,Tequendama,Avenida 78 #46-9,Cali,3.430926,-76.538584,Apartamento
628759,2025-07-05,666402000,221,1,1,Granada,Transversal 14 #1-31,Santiago de Cali,3.463148,-76.504918,Apartamento
601176,2025-07-05,592869000,54,2,1,El Refugio,"",Cali,3.438072,-76.465822,  Apartamento 
863367,2025-07-05,573167000,62,1,1,Centenario,Avenida 2 #110-41,Cali,3.412874,-76.477867,Casa
194822,2025-07-06,327149000,58,3,4,Ciudad  Jardín,Avenida 13 #49-12,Santiago de Cali,3.40707,-76.567505,  Casa 
522771,2025-07-06,887658000,134,5,3,Granada,Avenida 73 #27-17,  Cali ,3.413849,-76.562949,Casa
729179,2025-07-07,342030000,39,3,5,  Pance ,Avenida 28 #73-25,Cali,3.424496,-76.542504,  Apartamento 
902571,2025-07-07,224665000,117,1,1,San Antonio,Avenida 33 #118-23,Cali,3.380273,-76.520382,Apartaestudio
343170,2025-07-07,198382000,87,3,1,San Antonio,Transversal 1 #115-58,Cali,3.399697,-76.524593,Apartaestudio
429548,2025-07-08,505913000,73,1,2,"",Calle 25 #18-24,Cali,3.410158,-76.511245,Apartamento
496170,2025-07-08,868840000,45,1,1,"",Transversal 21 #119-52,Cali,3.482595,-76.488965,Casa
588374,2025-07-08,229562000,68,3,2,Napoles,Calle 39 #92-60,Cali,3.396417,-76.510366,  Casa 
287681,2025-07-09,501768000,51,1,2,Pance,  Transversal 48 #31-39 ,Cali,3.388961,-76.472138,  Apartamento 
131366,2025-07-10,318587000,28,1,1,El Ingenio,Calle 74 #14-24,Cali,3.462254,-76.547319,Casa
584856,2025-07-11,279779000,41,2,5,Tequendama,Carrera 68 #74-60,Cali,3.39561,-76.496913,Apartamento
149683,2025-07-11,378113000,78,1,1,San  Antonio,Avenida 10 #20-29,Cali,3.408537,-76.546732,Casa
584856,2025-07-11,279779000,41,2,5,Tequendama,Carrera 68 #74-60,Cali,3.39561,-76.496913,Apartamento
749798,2025-07-12,340150000,63,1,2,Granada,Calle 1 #107-27,Santiago de Cali,3.390895,-76.498456,Apartamento
500083,2025-07-12,318389000,74,4,3,  Napoles ,Carrera 30 #59-31,Cali,3.469813,-76.543249,Casa
954886,2025-07-12,358239000,108,3,1,  San Bosco ,Avenida 44 #46-5,Santiago de Cali,3.416805,-76.549061,Apartaestudio
537688,2025-07-12,411271000,66,1,1,Centenario,Calle 3 #110-37,Cali,3.483155,-76.499622,  Apartamento 
471381,2025-07-13,265728000,83,2,1,Granada,  Carrera 29 #107-4 ,Santiago de Cali,3.483105,-76.467753,Apartamento
438060,2025-07-13,575423000,153,4,1,La Flora,  Calle 117 #38-58 ,  Cali ,3.424752,-76.456372,Apartaestudio
832034,2025-07-13,160875000,135,3,1,San Antonio,Carrera 47 #105-48,  Cali ,3.468104,-76.51782,
932549,2025-07-14,"",66,2,2,Tequendama,Calle 67 #101-42,Santiago de Cali,3.420644,-76.513715,Apartamento
759213,2025-07-14,320011000,110,4,3,Napoles,Calle 89 #92-19,  Cali ,3.40703,-76.522664,Apartaestudio
761041,2025-07-14,772097000,75,4,3,  San Judas ,Carrera 51 #72-35,Santiago de Cali,3.383079,-76.552491,Casa
684895,2025-07-14,302470000,99,1,1,Ciudad  Jardín,Transversal 49 #39-24,Cali,3.410862,-76.464833,Casa
596320,2025-07-14,280770000,33,1,2,San Fernando,Calle 22 #11-35,  Cali ,3.459206,-76.519913,Apartamento
862271,2025-07-15,178782000,105,2,3,San Judas,Calle 106 #48-60,Cali,3.437457,-76.468542,Apartamento
612288,2025-07-15,347066000,80,5,1,Granada,Carrera 14 #65-18,Cali,3.469442,-76.532576,Apartamento
614296,2025-07-15,410206000,106,5,5,,Avenida 52 #31-21,Cali,3.461142,-76.478119,  Apartamento 
621823,2025-07-16,116775000,141,5,4,El Refugio,Transversal 64 #117-22,Cali,3.467871,-76.508766,Apartamento
271874,2025-07-16,362606000,111,2,1,El Ingenio,  Carrera 92 #37-47 ,"",3.397728,-76.479426,Casa
603044,2025-07-16,384722000,108,5,"",San Antonio,  Calle 37 #88-20 ,Cali,3.457994,-76.477888,Apartaestudio
215871,2025-07-16,195867000,67,3,1,  San  Antonio ,Carrera 78 #105-8,Cali,3.420937,-76.464731,Casa
139936,2025-07-17,182481000,45,6,1,Centenario,Transversal 42 #81-21,Cali,3.437069,-76.556623,Apartaestudio
523152,2025-07-17,215920000,82,2,2,Napoles,Carrera 3 #2-41,Cali,3.382111,-76.483233,Apartaestudio
318139,2025-07-17,468276000,89,3,1,  San Judas ,Carrera 58 #3-59,Cali,3.381442,-76.455163,Casa
327646,2025-07-17,1067901000,98,4,2,Centenario,Transversal 4 #79-15,  Cali ,3.409855,-76.567215,Apartamento
327646,2025-07-17,1067901000,98,4,2,Centenario,Transversal 4 #79-15,  Cali ,3.409855,-76.567215,Apartamento
650931,2025-07-18,394771000,64,4,1,Napoles,Calle 43 #34-58,Cali,3.425621,-76.529268,  Casa 
268090,2025-07-18,548264000,63,4,4,  Napoles ,Calle 105 #52-16,Cali,3.393722,-76.551372,Apartamento
499204,2025-07-18,171290000,115,3,2,San Judas,Avenida 52 #14-36,Cali,3.409568,-76.50648,Apartaestudio
426956,2025-07-18,351154000,90,2,3,  San  Antonio ,Carrera 102 #34-50,Cali,3.425491,-76.552815,Apartamento
576443,2025-07-19,425561000,122,3,3,Ciudad  Jardín,Calle 114 #41-56,Cali,3.470305,-76.456267,  Apartamento 
822345,2025-07-19,812839000,57,1,2,Centenario,Transversal 64 #73-11,Cali,3.460488,-76.567915,  Apartamento 
293352,2025-07-19,249658000,107,6,1,San Cayetano,Avenida 117 #13-25,Santiago de Cali,3.477686,-76.550471,Apartamento
833826,2025-07-19,355339000,79,1,1,Centenario,Avenida 74 #65-23,Santiago de Cali,3.393869,-76.490397,Casa
118086,2025-07-19,256298000,22,1,1,Pance,Transversal 1 #69-45,Cali,3.468922,-76.500403,Apartamento
607233,2025-07-19,323208000,"",1,3,  San Bosco ,Calle 81 #102-25,Cali,3.472831,-76.48101,Casa
281665,2025-07-19,655846000,110,3,1,Pance,Avenida 51 #112-38,Cali,3.405656,-76.453854,Apartamento
738486,2025-07-19,137572000,46,6,,  La Flora ,  Calle 11 #25-36 ,Santiago de Cali,3.484267,-76.482197,Casa
495787,2025-07-19,189794000,76,"",3,El Ingenio,Avenida 7 #48-47,Santiago de Cali,3.402084,-76.561946,Apartamento
512329,2025-07-20,351579000,90,4,2,San Bosco,Avenida 9 #13-6,Cali,3.41625,-76.566128,Apartaestudio
176898,2025-07-20,276418000,80,2,1,Granada,Carrera 83 #108-2,Cali,3.444133,-76.476271,Apartamento
734132,2025-07-20,262391000,103,4,1,San Judas,Carrera 22 #41-28,Santiago de Cali,3.395312,-76.471805,Casa
226480,2025-07-21,403457000,164,2,1,San Fernando,Transversal 42 #98-15,Santiago de Cali,3.390295,-76.5486,Apartamento
378673,2025-07-21,,54,2,3,La Flora,Calle 24 #65-54,Cali,3.433985,-76.544128,
358120,2025-07-21,177260000,65,2,3,Napoles,Transversal 78 #101-15,Cali,3.398741,-76.525604,Apartaestudio
420085,2025-07-22,341099000,201,2,1,San Bosco,  Transversal 37 #74-48 ,Cali,3.484995,-76.547029,Casa
